i,latency_ms,action_left,action_right
742,0.049141,-57.192253,-49.86862
743,0.047592,-41.93157,-30.427525
744,0.04953,-66.42522,-61.50182
745,0.049508,-59.912273,-71.84681
746,0.04975,-79.007965,-41.204845
747,0.050674,-85.05543,-86.24277
748,0.050171,-72.38719,-53.59262
749,0.049312,-64.1784,-25.453638
750,0.045618,11.466237,4.3342834
751,0.049139,-83.31803,-53.301235
752,0.046958,-60.456585,-55.75902
753,0.048401,-74.95723,-92.24081
754,0.046302,-54.752426,10.943252
755,0.048566,-30.213322,-68.71122
756,0.049364,-55.03388,-111.90876
757,0.049095,-59.684795,-69.41205
758,0.046992,-42.19221,-77.86984
759,0.049191,-39.459618,-80.87991
760,0.048255,-50.267723,-25.133461
761,0.049622,-49.568913,-80.157425
762,0.049648,-60.151707,-112.20215
763,0.049392,-68.01498,-78.544685
764,0.046025,-4.4849057,-30.467106
765,0.052996,-72.55507,-102.7471
766,0.049967,-38.140438,-65.25851
767,0.052514,-62.24645,-57.8918
768,0.054195,-70.255974,-101.15847
769,0.05577,-78.88256,-41.146713
770,0.055366,-9.806049,-69.87042
771,0.057713,-66.85772,-77.14157
772,0.052778,-10.2266655,-66.0497
773,0.051267,-48.84538,-88.87335
774,0.047187,-42.346317,-25.131536
775,0.047599,-50.222305,0.612514
776,0.047715,-29.80966,-76.732834
777,0.049063,-64.49249,-83.79834
778,0.04816,-69.98504,-94.41909
779,0.045822,-24.840553,-22.355986
780,0.045733,-12.74731,-14.697045
781,0.048407,-44.662117,-42.15097
782,0.046346,-41.229256,-30.035645
783,1.150471,11.352641,-12.758536
784,0.077334,-37.568405,-13.954523
785,0.065465,-44.93092,-38.036976
786,0.050709,-24.40498,-41.041428
787,0.050314,-60.541065,-116.68906
788,0.048218,-47.16388,-40.655018
789,0.049238,-69.28195,-100.09913
790,0.044048,15.094494,6.12483
791,0.049566,-87.71142,-79.11938
792,0.049782,-63.34343,-75.13195
793,0.049245,17.862562,-60.294567
794,0.053496,-62.89677,-83.54352
795,0.053135,-17.553432,-80.17023
796,0.051137,-18.315638,-83.08408
797,0.059214,-47.245914,-5.9843917
798,0.050562,1.1076423,-40.420273
799,0.05671,-57.315594,-97.58143
800,0.050554,-22.659536,-37.253044
801,0.051797,-36.99641,-26.60096
802,0.05003,-59.57427,2.6949542
803,0.051089,-77.613815,-106.55484
804,0.046707,-20.566046,8.007117
805,0.050054,-43.27698,-53.250874
806,0.050058,-45.485813,-52.271183
807,0.048499,-5.7424912,-15.476079
808,0.049781,-67.68748,-59.616398
809,0.049279,-57.066864,-66.719826
810,0.049744,-65.244736,-42.83911
811,0.050087,-88.80358,-85.30225
812,0.049632,-77.843864,-55.364433
813,0.050106,-53.050358,-21.741217
814,0.051324,-61.862278,-79.149666
815,0.060802,-62.742683,-68.10008
816,0.051874,-58.536324,-15.019194
817,0.050806,-54.56169,-105.687485
818,0.051086,-21.338247,-78.27787
819,0.048923,-19.019922,-63.205166
820,0.050792,-51.993572,-114.01592
821,0.052001,-87.2927,-70.1909
822,0.054536,-58.041603,-85.01607
823,0.057758,-56.696377,-78.81528
824,0.051557,-12.874709,-4.754133
825,0.053109,-37.58462,-84.06896
826,0.05454,-70.4538,-112.405106
827,0.05375,-33.100536,-87.1795
828,0.052336,2.613633,-13.261314
829,0.050316,-75.97677,-107.06487
830,0.048508,-21.663431,-39.881145
831,0.051108,-46.284706,-62.313335
832,0.062131,-52.65171,-106.73674
833,0.052752,-57.204548,-54.461468
834,0.050523,-51.174534,-56.87939
835,0.053382,-61.994576,-52.401493
836,0.046544,-51.119667,-5.95388
837,0.050078,-68.60337,-96.923134
838,0.048149,-59.550495,-23.608349
839,0.047763,11.027697,-67.0531
840,0.048872,16.791555,-69.36858
841,0.050135,-58.76617,-79.80673
842,0.048532,-72.28452,-104.50544
843,0.045876,-21.585052,-7.313642
844,0.043502,28.327171,22.096264
845,0.046781,-19.453203,-36.231426
846,0.047643,-55.137478,-40.999336
847,0.046975,-67.602516,13.12815
848,0.043744,-33.758255,2.2974226
849,0.04929,-67.72924,-58.68726
850,0.05036,23.895775,38.832905
851,0.05154,-79.38342,-116.80587
852,0.047176,-0.31766412,-19.3567
853,0.049961,-97.72376,-88.61945
854,0.049325,-64.838104,-82.07131
855,0.049807,-80.28162,-98.62667
856,0.049146,-65.557625,-73.55413
857,0.052109,-71.8745,-69.62531
858,0.049663,-39.410633,-94.456215
859,0.047125,20.531094,-33.399155
860,0.047764,-50.960827,-78.37723
861,0.046327,-12.090844,9.675101
862,0.04807,-61.63435,23.795506
863,0.048575,-9.559277,-102.41734
864,0.04464,-48.355732,-20.618402
865,0.04789,-66.83799,-28.411375
866,0.049353,-44.502308,-87.16543
867,0.053591,-100.61347,-99.30244
868,0.054567,-28.140574,-59.386032
869,0.049618,-22.14059,-18.72322
870,0.048362,-19.007269,-33.929585
871,0.045887,5.292657,-3.5967457
872,0.049808,-70.79336,-57.066628
873,0.05012,-45.290012,-59.295662
874,0.053336,-43.94797,-35.508446
875,0.050503,-72.30287,-108.107445
876,0.049808,-81.9434,-44.64251
877,0.046423,-0.79268104,-26.7228
878,0.049778,-60.804653,-75.37783
879,0.046885,-43.321102,-63.029015
880,0.046333,-57.72399,-14.984604
881,0.048896,-71.29881,-101.63102
882,0.046667,27.638165,-37.54274
883,0.04733,-25.037823,-39.842148
884,0.048335,-87.52449,-112.23415
885,0.04927,-80.13047,-81.31439
886,0.055355,-28.58784,-93.20155
887,0.048085,-22.896736,-65.18258
888,0.04388,-41.29715,-14.995855
889,0.047046,-30.24596,-82.73621
890,0.049313,-92.95924,-112.047035
891,0.049116,-34.57185,-72.98171
892,0.052182,-92.32481,13.501473
893,0.0521,-73.473854,-107.112946
894,0.046506,35.459476,19.883318
895,0.052,-7.448609,-84.234764
896,0.05269,-62.18304,-99.382065
897,0.050491,-35.81904,-32.418423
898,0.051626,-73.61428,-52.555164
899,0.049389,-40.890476,-14.341041
900,0.044044,-40.83179,22.025778
901,0.048768,-85.08339,-80.51022
902,0.045508,-43.752678,-22.429008
903,0.049702,-53.371025,-76.706795
904,0.054321,-61.63112,-44.50509
905,0.049903,-37.29122,-60.812885
906,0.048983,-66.43466,-105.99811
907,0.044552,-23.865406,6.2743196
908,0.050823,-53.26468,-73.213005
909,0.043903,23.087063,-32.181797
910,0.047867,-69.93249,-50.73745
911,0.046181,-27.011854,-55.530468
912,0.045318,6.4813643,-78.46292
913,0.050374,-71.07943,-64.41864
914,0.054346,-41.23927,-66.34927
915,0.048661,-71.131134,-120.76467
916,0.043027,-24.212845,-18.308212
917,0.047929,-78.165054,-112.93124
918,0.045852,-37.460484,-58.906353
919,0.045564,-57.816765,-109.1526
920,0.046923,-58.076736,-77.47349
921,0.047958,-78.56944,-61.08608
922,0.04863,-39.658573,-71.08841
923,0.058707,-54.837368,22.636446
924,0.048207,-67.21098,-66.702156
925,0.044969,38.624107,-53.915565
926,0.045716,-6.016192,-73.5501
927,0.04497,10.492703,-89.62733
928,0.041267,-28.660885,-7.550441
929,0.046148,-79.70948,-42.11436
930,0.045816,-44.159725,-73.32942
931,0.047091,-83.62322,-118.26319
932,0.044722,-55.124435,-51.1079
933,0.043991,-54.336315,-10.55966
934,0.043167,-14.743535,-20.89685
935,0.04344,-63.324425,10.17095
936,0.044901,-33.11931,-84.42928
937,0.043384,-35.779846,-61.60699
938,0.042844,-38.711468,-19.03894
939,0.04661,-60.694508,-108.26992
940,0.044902,-58.1693,-57.831413
941,0.04216,25.32409,3.5399814
942,0.052693,-44.910183,-55.968117
943,0.045302,-52.531307,-53.181747
944,0.045246,-66.77874,-19.582994
945,0.048154,-88.02034,-94.5956
946,0.045434,-50.822117,17.819387
947,0.048419,-27.483814,-22.603981
948,0.048369,-83.40817,-117.64842
949,0.04569,-60.311905,-93.116066
950,0.043277,0.055496477,-85.48142
951,0.042427,-13.071299,-48.10949
952,0.041495,-23.44934,-24.816072
953,0.055299,-23.095518,-75.107086
954,0.048833,-96.20336,-103.07112
955,0.046096,-83.56498,-60.795414
956,0.046559,-80.53664,-85.178116
957,0.046152,-71.91841,-109.52579
958,0.045569,-55.093536,-75.40298
959,0.043493,27.161594,-71.93293
960,0.046928,-91.140205,-100.89128
961,0.043126,-42.83367,-20.390995
962,0.046218,-73.742775,-50.681866
963,0.043063,-18.351679,29.284248
964,0.045214,-31.696611,-62.34012
965,0.045503,-61.29098,-106.804924
966,0.041465,-29.392973,-12.145114
967,0.045562,-78.29255,-39.360126
968,0.044644,-63.67146,-49.360443
969,0.044655,-2.1001446,-44.444294
970,0.045017,-63.44479,-107.74851
971,0.043037,-17.730082,-76.7154
972,0.044571,-18.633598,-41.96152
973,0.043034,-58.431274,1.8280381
974,0.043263,-20.727716,-59.725273
975,0.042032,-8.4935055,-2.4656293
976,0.042971,-90.02185,-46.786266
977,0.044266,-22.310452,-77.98022
978,0.044481,-14.001874,-27.941687
979,0.049308,-57.439827,-126.78953
980,0.04065,2.904121,-9.343667
981,0.044888,-59.19487,-116.23916
982,0.040355,30.227371,4.798453
983,0.044869,-65.06666,-99.18548
984,0.041238,-2.950173,-80.156715
985,0.043547,-75.30184,-47.85049
986,0.04513,-66.35086,-66.26918
987,0.042712,-0.5678482,-72.68861
988,0.043157,-50.446068,-64.03945
989,0.04309,-53.430885,-46.859253
990,0.040072,75.95214,-15.378444
991,0.044202,-93.14227,-71.18601
992,0.038336,5.0255313,11.277659
993,0.043897,-63.08715,-39.663506
994,0.040743,-18.754658,-52.521942
995,0.045093,-68.58039,-122.02668
996,0.041683,-30.87735,-10.108905
997,0.043471,-61.93335,-24.477379
998,0.040323,-9.664548,-15.847168
999,0.044084,-43.828518,-65.38032
1000,0.042895,-9.714862,-58.96111
1001,0.04292,-36.216194,-56.352646
1002,0.046237,-38.58376,-9.6602745
1003,0.047014,-84.289,-102.10779
1004,0.042646,-40.727795,-31.538443
1005,0.044775,-57.883278,-75.47443
1006,0.042583,-9.265389,-40.915012
1007,0.04519,-81.47301,-51.428482
1008,0.042873,-44.10146,-15.811479
1009,0.04632,-88.32083,-92.54445
1010,0.043216,6.2451067,-74.23411
1011,0.04049,-25.388058,-20.416992
1012,0.044583,-52.74087,-131.34407
1013,0.044283,-60.100426,-92.64182
1014,0.042859,-61.56688,-59.82235
1015,0.038761,10.746385,-26.11809
1016,0.038225,48.896515,-16.76998
1017,0.04453,-35.367428,-76.87513
1018,0.047142,-79.90018,-122.64478
1019,0.045467,-94.13798,-57.777855
1020,0.044671,-82.916466,-59.84012
1021,0.044673,-73.46758,-111.3002
1022,0.042253,-29.864222,-31.31795
1023,0.050903,-75.85897,-50.87183
1024,0.048007,-101.24159,-99.01302
1025,0.04122,-49.897686,-15.767052
1026,0.043331,-29.006332,-70.845474
1027,0.043601,-10.9541445,-54.208725
1028,0.041875,-1.2146289,-47.66956
1029,0.048213,-31.37454,-115.53471
1030,0.040287,-22.74136,2.1523132
1031,0.044469,-59.43229,-6.2328467
1032,0.044305,-81.399574,-32.45766
1033,0.038618,44.208378,-22.57348
1034,0.043553,-64.11056,-106.22677
1035,0.042532,-37.027817,-57.578808
1036,0.035769,46.298958,36.220203
1037,0.043157,-11.908754,-82.28846
1038,0.039811,11.3507395,-49.512806
1039,0.038591,6.846287,48.96391
1040,0.039466,-58.78506,6.649018
1041,0.041632,22.25802,-76.03608
1042,0.03569,64.00657,65.32846
1043,0.043181,-50.990345,-129.75815
1044,0.048086,-79.97885,13.476394
1045,0.044621,-61.965042,-114.783775
1046,0.043803,-53.941174,-75.760185
1047,0.043995,-89.56781,-97.25269
1048,0.043102,-41.084774,-63.031002
1049,0.042102,-60.73393,-38.59651
1050,0.044187,-87.446075,-66.2112
1051,0.040808,21.055822,-36.84782
1052,0.041345,-28.348864,-58.20603
1053,0.04097,-33.646816,-11.137194
1054,0.03874,-35.84185,55.790478
1055,0.043142,-79.29643,-57.841873
1056,0.043168,-69.82921,-60.947826
1057,0.040429,-17.652502,-40.374092
1058,0.03956,-1.1666785,-21.854612
1059,0.044812,-72.14891,-119.68192
1060,0.038255,8.516295,0.7992952
1061,0.041515,-31.004728,-21.203516
1062,0.037528,-16.64385,9.2446575
1063,0.048194,-25.632881,-53.727196
1064,0.041495,-43.37661,-37.944878
1065,0.046173,-21.386963,-47.643375
1066,0.040112,-34.60328,0.7927853
1067,0.045228,-98.128075,-104.63468
1068,0.040991,-46.571144,-13.580584
1069,0.042205,-31.684986,-47.701004
1070,0.037629,49.096832,-32.535633
1071,0.043957,-81.03029,-59.816296
1072,0.03855,-12.120754,-3.1588216
1073,0.043472,-88.74926,-91.08494
1074,0.041894,-50.31494,-44.411602
1075,0.03931,-45.48408,-4.11922
1076,0.043437,-32.73928,-135.43317
1077,0.043526,-64.26655,-90.10199
1078,0.04066,-52.257793,-38.30655
1079,0.040654,-74.98212,-3.9523692
1080,0.037096,-42.159824,24.130232
1081,0.041592,-18.80559,-79.345146
1082,0.045133,-68.83202,-126.72557
1083,0.04246,-50.970627,-83.49158
1084,0.044096,-80.090775,-33.07852
1085,0.043341,-79.17864,-105.15948
1086,0.042607,25.811558,33.714767
1087,0.042871,-65.1836,-53.840393
1088,0.045792,-99.11595,-96.16992
1089,0.041273,-73.705795,3.494708
1090,0.039301,8.127547,-70.347
1091,0.039403,18.56191,-15.402271
1092,0.036201,71.711044,44.70091
1093,0.04325,-27.762827,-111.72256
1094,0.039687,9.966927,-66.26601
1095,0.036679,-26.941025,35.372105
1096,0.042051,-72.68634,-24.763065
1097,0.038305,-59.48971,20.46673
1098,0.042114,-68.744896,-96.4482
1099,0.040649,17.851637,-49.517773
1100,0.041559,-48.86177,-58.57487
1101,0.040488,1.5315684,-65.84621
1102,0.041287,-78.209305,1.9235665
1103,0.045028,-74.919945,-34.553696
1104,0.041702,34.914143,-83.45464
1105,0.043523,-82.02957,-45.888096
1106,0.042563,-18.180618,-40.53899
1107,0.045653,-48.626858,-126.85987
1108,0.049753,-44.147614,-47.26804
1109,0.043969,-64.20751,-113.886284
1110,0.041447,-24.986832,-37.298645
1111,0.044108,-104.848335,-89.19249
1112,0.041976,-57.998295,-63.314274
1113,0.039194,-45.238846,-9.963086
1114,0.043207,-89.19063,-60.868393
1115,0.038832,-69.7046,44.88375
1116,0.038475,15.960942,-72.59273
1117,0.036467,20.555737,9.186261
1118,0.03813,48.498688,-56.21944
1119,0.04211,-84.79925,-39.10287
1120,0.039395,-42.19356,-40.974953
1121,0.038348,1.254681,-15.943396
1122,0.036292,7.0943947,13.583633
1123,0.043878,-73.39158,-118.92684
1124,0.04151,-37.694057,-69.23311
1125,0.037718,2.9883056,-6.163116
1126,0.037862,1.0999454,-54.48868
1127,0.038841,16.919666,-33.31775
1128,0.040322,-65.11628,-35.640038
1129,0.038091,4.150272,-35.467777
1130,0.046896,-34.227406,-72.11313
1131,0.045139,-98.07223,-103.18586
1132,0.039022,-49.144184,-8.81014
1133,0.038659,21.720884,-2.0356202
1134,0.038956,-56.399105,16.616108
1135,0.040987,-44.204865,-68.373375
1136,0.035488,50.558826,7.8900595
1137,0.04343,-82.70958,-102.03989
1138,0.038162,-54.47325,29.80406
1139,0.037312,-33.493546,-1.0985061
1140,0.042948,-29.780203,-136.46095
1141,0.043461,-66.916214,-87.34607
1142,0.039403,-62.195065,-19.219427
1143,0.037926,-32.279144,-3.7982843
1144,0.03878,34.6825,-66.94947
1145,0.038148,13.035324,-79.67819
1146,0.045854,-75.27016,-126.83904
1147,0.041036,-18.689032,-72.23939
1148,0.043648,-78.97255,-24.616385
1149,0.043458,-80.33624,-109.06051
1150,0.040654,-55.85409,-66.94188
1151,0.042798,-52.38351,-55.46316
1152,0.049552,-98.93873,-92.78285
1153,0.04348,-62.19353,-76.79171
1154,0.040446,-72.23989,-35.11982
1155,0.037134,-45.98536,71.709496
1156,0.040368,-45.262016,-60.123875
1157,0.041263,-26.923836,-105.505394
1158,0.040045,-65.52241,-40.90359
1159,0.039937,-20.43028,-55.664997
1160,0.040753,-8.984929,-62.138824
1161,0.039511,-6.5932393,-58.80373
1162,0.042833,-94.87074,-84.01515
1163,0.038649,-46.903316,-2.6105149
1164,0.039061,-2.415137,-18.558151
1165,0.039634,-65.125656,3.6346695
1166,0.041803,-25.092415,-92.72733
1167,0.038939,-33.698845,14.839723
1168,0.042901,-75.94825,-63.919308
1169,0.041045,-65.70417,-29.100441
1170,0.036503,26.007833,6.818218
1171,0.042783,-92.35198,-112.62207
1172,0.039261,-6.6756783,-43.38504
1173,0.043219,-67.29432,-108.17047
1174,0.039063,18.66454,23.071333
1175,0.044519,-103.548065,-82.657814
1176,0.041569,-34.20502,-65.07322
1177,0.037944,-42.105362,17.808086
1178,0.044112,-89.500114,-57.09948
1179,0.040987,-48.847454,-60.073128
1180,0.040385,-61.635017,-37.01395
1181,0.039334,-32.428814,-53.171585
1182,0.038685,-32.032436,14.071744
1183,0.041027,-56.484055,-61.124725
1184,0.034952,16.017832,17.177586
1185,0.039628,-74.86192,26.198317
1186,0.03957,-52.02721,-65.14859
1187,0.043938,-76.95806,-116.73094
1188,0.038697,-8.761156,-30.495277
1189,0.038958,-62.48696,27.89072
1190,0.040398,-72.15962,-3.1422799
1191,0.037068,-32.825836,11.065425
1192,0.039201,-40.135944,-34.11832
1193,0.04036,-92.76441,13.690145
1194,0.040723,-25.96889,-65.12212
1195,0.043466,-96.50864,-98.072014
1196,0.040187,-62.830177,6.450331
1197,0.040126,-76.474464,30.789658
1198,0.039472,-4.131446,-56.14895
1199,0.03955,-27.185606,-59.0318
1200,0.039307,-29.031631,-63.846046
1201,0.043314,-51.955868,-91.70977
1202,0.040533,-15.76579,-66.366234
1203,0.039436,3.706789,19.314266
1204,0.045653,-68.20517,-122.41443
1205,0.042691,-75.3463,-84.13928
1206,0.039353,-34.41948,-21.403006
1207,0.036413,27.599998,28.07908
1208,0.043079,-68.097626,-16.737602
1209,0.04255,-76.45862,-44.40879
1210,0.046029,-78.54741,-126.25392
1211,0.040434,-30.00972,-54.920036
1212,0.041809,-36.470745,-38.52835
1213,0.043216,-78.88986,-105.00576
1214,0.040233,-53.35477,-28.16644
1215,0.041369,-32.942047,-54.924225
1216,0.044057,-91.97177,-105.54121
1217,0.047975,-14.057024,-88.09046
1218,0.041517,-65.24884,-17.12955
1219,0.039569,-3.3921847,-35.775414
1220,0.038566,-9.288,-6.87397
1221,0.041476,-22.874651,-101.34522
1222,0.03943,-37.18935,-11.782332
1223,0.037337,10.686461,-8.577774
1224,0.038075,25.90104,-57.409718
1225,0.037086,66.11378,-18.92239
1226,0.042114,-78.22331,-97.61013
1227,0.03675,-9.504124,9.198225
1228,0.035696,79.97694,66.059
1229,0.045376,-16.06867,-94.74559
1230,0.040986,6.928084,-66.965385
1231,0.038805,42.6025,-52.609673
1232,0.039007,-59.88402,-12.051231
1233,0.038926,-25.693426,-37.231117
1234,0.039377,-19.667177,-41.52383
1235,0.043904,-91.94809,-113.39938
1236,0.036166,65.02803,4.708293
1237,0.043598,-101.26108,-97.70105
1238,0.041416,-52.643475,-34.92918
1239,0.050497,-103.20211,-78.7301
1240,0.040848,-11.252781,-59.20696
1241,0.038619,-3.1930995,-76.9504
1242,0.042761,-66.302505,-83.71599
1243,0.039272,-16.45621,-12.918951
1244,0.039871,-70.864456,-1.3468803
1245,0.038351,-10.503083,-31.947989
1246,0.038529,65.81924,-69.654106
1247,0.039732,-11.294235,-59.632805
1248,0.040853,-58.88001,-66.45633
1249,0.040042,-17.631838,-62.484486
1250,0.040181,-33.966774,-31.87669
1251,0.043901,-100.04538,-108.21718
1252,0.035504,35.51169,43.694233
1253,0.039316,18.24012,-66.3513
1254,0.037293,-30.666803,34.544693
1255,0.039284,8.989023,-64.56503
1256,0.03863,-1.9355549,-28.24108
1257,0.042626,-53.952293,-86.33601
1258,0.039172,9.515841,-32.95895
1259,0.044902,-86.77455,-114.88126
1260,0.042872,-40.99329,-77.864586
1261,0.046107,-36.39416,-65.179214
1262,0.037745,71.42379,-12.717118
1263,0.038812,-38.576153,-38.410194
1264,0.038257,3.7482648,-29.47397
1265,0.043222,-76.571434,-90.57859
1266,0.03662,5.2620344,-13.33021
1267,0.040492,-53.120686,-44.27114
1268,0.043092,-92.32238,-115.7343
1269,0.042173,-94.55026,-74.38032
1270,0.036384,17.195753,-9.040309
1271,0.040061,-55.629784,-43.1562
1272,0.036173,-18.407532,31.109068
1273,0.040025,-55.257496,-47.76551
1274,0.043928,-80.03748,-125.841934
1275,0.038281,-74.43709,-15.862412
1276,0.038457,-5.8926587,-5.348298
1277,0.041994,-78.50055,-100.04727
1278,0.037203,-5.4688935,46.105186
1279,0.039189,1.1293314,-50.937206
1280,0.043762,-72.41548,-117.4406
1281,0.03751,1.6935822,-57.45571
1282,0.038897,-75.568405,15.139092
1283,0.040487,68.171814,24.494144
1284,0.035763,76.52288,68.02579
1285,0.042995,-74.61752,-87.40395
1286,0.036709,-0.26026687,-4.8537602
1287,0.035004,-51.326515,69.15796
1288,0.038966,-67.031425,-11.120277
1289,0.036484,-47.08851,21.3657
1290,0.041195,-62.191128,-100.6611
1291,0.037703,-0.7976092,-71.556564
1292,0.038799,-25.761175,-39.601227
1293,0.039631,2.6379406,-75.55511
1294,0.041967,-86.78852,-26.32194
1295,0.039118,-55.54844,27.231413
1296,0.036672,15.412504,20.93698
1297,0.038184,-38.65184,-27.599852
1298,0.037403,22.976826,14.749381
1299,0.044592,-60.664066,-131.5176
1300,0.039896,-23.923193,-63.074554
1301,0.044829,-105.77618,-87.1783
1302,0.04008,-5.569987,-28.254313
1303,0.044156,-81.40268,-110.8752
1304,0.037939,-0.31447026,-33.58183
1305,0.038016,6.955057,-38.959915
1306,0.045152,-32.675102,-84.19244
1307,0.036456,33.922302,75.11172
1308,0.038747,-57.9388,19.204382
1309,0.0355,53.85944,37.58954
1310,0.039307,-19.298647,-0.051089883
1311,0.038694,7.77485,-45.924942
1312,0.040192,-25.227552,-37.578625
1313,0.039434,8.5235615,-40.822487
1314,0.036213,16.531021,26.45656
1315,0.045165,-102.79081,-98.75229
1316,0.040172,-36.41301,-47.126385
1317,0.040805,-49.43391,-35.38767
1318,0.038546,43.276466,-49.470493
1319,0.040489,-60.48683,-4.2211742
1320,0.037241,38.603954,-37.010372
1321,0.039267,6.949338,-58.985367
1322,0.037765,-54.435516,7.666851
1323,0.045879,-73.72881,-122.919815
1324,0.041486,-13.88679,-61.772614
1325,0.041867,-6.959585,-57.53764
1326,0.036457,-42.04787,32.4989
1327,0.038828,-37.363117,-18.37877
